Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
2.0,Medicina,Urgncia Central,103.57246376811594,9.528985507246377,1,27,2,winter
2.0,Cirurgia,Urgncia Central,59.18045112781955,6.586466165413534,1,27,2,winter
2.0,Cirurgia,Urgncia Central,77.66176470588235,4.338235294117647,2,28,2,winter
2.0,Medicina,Urgncia Central,89.25714285714285,12.107142857142858,2,28,2,winter
2.0,Cirurgia,Urgncia Central,91.17647058823529,3.5784313725490198,3,1,3,winter
2.0,Medicina,Urgncia Central,172.9090909090909,12.797979797979798,3,1,3,winter
2.0,Medicina,Urgncia Central,206.1159420289855,13.695652173913043,4,2,3,winter
2.0,Cirurgia,Urgncia Central,93.40579710144928,4.297101449275362,4,2,3,winter
2.0,Medicina,Urgncia Central,64.5,6.78125,5,3,3,winter
2.0,Cirurgia,Urgncia Central,67.69918699186992,4.829268292682927,5,3,3,winter
2.0,Medicina,Urgncia Central,64.72857142857143,7.457142857142857,6,4,3,winter
2.0,Cirurgia,Urgncia Central,44.964285714285715,2.9285714285714284,6,4,3,winter
2.0,Medicina,Urgncia Central,83.57553956834532,8.942446043165468,0,5,3,winter
2.0,Cirurgia,Urgncia Central,45.542635658914726,3.9069767441860463,0,5,3,winter
2.0,Medicina,Urgncia Central,89.58571428571429,10.442857142857143,1,6,3,winter
2.0,Cirurgia,Urgncia Central,82.03571428571429,3.8142857142857145,1,6,3,winter
2.0,Medicina,Urgncia Central,90.83211678832117,8.72992700729927,2,7,3,winter
2.0,Cirurgia,Urgncia Central,48.20454545454545,4.257575757575758,2,7,3,winter
2.0,Medicina,Urgncia Central,66.37410071942446,7.985611510791367,3,8,3,winter
2.0,Cirurgia,Urgncia Central,63.96875,5.0859375,3,8,3,winter
2.0,Cirurgia,Urgncia Central,86.11678832116789,3.875912408759124,4,9,3,winter
2.0,Medicina,Urgncia Central,124.04379562043796,9.167883211678832,4,9,3,winter
2.0,Cirurgia,Urgncia Central,39.90833333333333,3.3,5,10,3,winter
